student_id,school_id,department_id
52511,1587.0,25.0
52512,1587.0,
52513,1587.0,
52514,1587.0,25.0
52515,1587.0,
52516,1587.0,25.0
52517,1587.0,
52518,1587.0,25.0
52519,1587.0,25.0
52520,1587.0,
52521,1587.0,25.0
52522,1587.0,25.0
52523,1587.0,
52524,1587.0,25.0
52528,1587.0,25.0
52530,1604.0,14963.0
52531,1587.0,25.0
52532,1587.0,25.0
52533,1587.0,
52534,1587.0,25.0
52535,1604.0,
52538,1587.0,29.0
52539,1587.0,29.0
52544,1587.0,29.0
52547,1587.0,29.0
52548,1587.0,29.0
52549,1587.0,29.0
52551,1587.0,29.0
52552,1587.0,29.0
52553,1587.0,29.0
52554,1587.0,
52555,1587.0,29.0
52556,1587.0,29.0
52557,1587.0,29.0
52559,1587.0,29.0
52560,1587.0,29.0
52563,1587.0,29.0
52564,1587.0,29.0
52565,1587.0,29.0
52566,1587.0,29.0
52567,1587.0,29.0
52568,1587.0,29.0
52569,1587.0,29.0
52571,1587.0,29.0
52572,1587.0,29.0
52573,1587.0,29.0
52574,1587.0,29.0
52575,1587.0,29.0
52576,1587.0,29.0
52577,1587.0,29.0
52578,1587.0,29.0
52579,1587.0,29.0
52580,2526.0,21950.0
52581,1587.0,29.0
52582,1587.0,
52583,1587.0,29.0
52585,1587.0,29.0
52586,1587.0,29.0
52588,1587.0,
52590,1587.0,29.0
52592,1587.0,29.0
52595,1587.0,29.0
52596,1587.0,
52597,1587.0,29.0
52599,1587.0,29.0
52600,1587.0,29.0
52601,1587.0,29.0
52604,1587.0,29.0
52605,1587.0,29.0
52608,1587.0,29.0
52611,1587.0,29.0
52612,1587.0,
52613,1587.0,29.0
52614,1587.0,
52616,1587.0,29.0
52617,1587.0,29.0
52618,1587.0,29.0
52619,1587.0,29.0
52620,1587.0,29.0
52621,1587.0,29.0
52622,1587.0,29.0
52624,1587.0,29.0
52625,1587.0,29.0
52628,1587.0,29.0
52629,1587.0,29.0
52630,1587.0,29.0
52632,1587.0,29.0
52636,1587.0,29.0
52638,1587.0,29.0
52640,1587.0,29.0
52642,1587.0,29.0
52643,1587.0,29.0
52644,1587.0,29.0
52645,1587.0,29.0
52646,1587.0,29.0
52648,1587.0,29.0
52650,1587.0,29.0
52651,1587.0,29.0
52653,1587.0,29.0
52654,1587.0,29.0
52655,1587.0,29.0
52656,1587.0,
52657,1587.0,29.0
52658,1587.0,29.0
52659,1587.0,29.0
52661,1587.0,29.0
52662,1587.0,29.0
52664,1587.0,
52665,1587.0,
52666,1587.0,29.0
52667,1587.0,29.0
52668,1587.0,29.0
52669,1587.0,29.0
52670,1587.0,29.0
52671,1587.0,29.0
52672,1587.0,29.0
52673,1587.0,29.0
52674,1587.0,29.0
52675,1677.0,162.0
52676,1587.0,29.0
52677,1587.0,29.0
52678,1587.0,29.0
52682,1677.0,
52684,1587.0,29.0
52685,1587.0,29.0
52686,1604.0,14963.0
52687,1587.0,29.0
52688,1587.0,
52689,1604.0,14963.0
52693,2328.0,21851.0
52694,351.0,221.0
52695,991.0,9012.0
52697,1587.0,29.0
52698,1604.0,14963.0
52699,1587.0,29.0
52701,1587.0,29.0
52702,1587.0,
52703,1587.0,29.0
52704,1585.0,334.0
52708,1587.0,29.0
52709,1587.0,29.0
52710,1587.0,29.0
52711,1587.0,
52714,1587.0,29.0
52715,1587.0,29.0
52716,1587.0,29.0
52718,1641.0,25350.0
52719,1587.0,29.0
52720,1587.0,29.0
52721,1587.0,29.0
52722,1587.0,29.0
52724,1587.0,29.0
52725,1677.0,162.0
52726,1587.0,29.0
52727,1587.0,29.0
52728,1587.0,29.0
52729,1585.0,
52730,1587.0,29.0
52731,1587.0,29.0
52732,1587.0,29.0
52734,1587.0,29.0
52735,1587.0,29.0
52736,1587.0,
52737,1587.0,29.0
52738,1587.0,29.0
52739,1587.0,29.0
52741,1587.0,29.0
52742,1587.0,29.0
52743,1587.0,29.0
52744,1587.0,29.0
52746,1587.0,
52747,1587.0,29.0
52748,1587.0,29.0
52749,1587.0,29.0
52750,1587.0,29.0
52751,1587.0,
52752,1587.0,29.0
52753,1587.0,29.0
52754,1587.0,29.0
52755,1587.0,29.0
52756,1587.0,29.0
52757,1587.0,29.0
52758,1587.0,29.0
52759,1587.0,29.0
52760,1587.0,29.0
52761,1587.0,29.0
52762,1587.0,
52763,1587.0,29.0
52764,1587.0,29.0
52765,1587.0,29.0
52766,1587.0,29.0
52767,1587.0,29.0
52768,1587.0,
52769,1587.0,29.0
52770,1587.0,
52771,1587.0,
52772,1587.0,29.0
52773,1587.0,29.0
52774,1587.0,29.0
52775,1587.0,29.0
52776,1587.0,
52777,1587.0,29.0
52778,1587.0,29.0
52779,1587.0,29.0
52780,1587.0,29.0
52781,1587.0,29.0
52782,1587.0,29.0
52783,1587.0,29.0
52784,1587.0,29.0
52785,1587.0,29.0
52786,1587.0,
52787,1587.0,
52788,1587.0,29.0
52789,1587.0,29.0
52790,1587.0,
52791,1587.0,29.0
52792,1587.0,
52793,1587.0,29.0
52794,1587.0,
52795,1587.0,
52796,1587.0,29.0
52797,1587.0,
52798,1587.0,
52799,1677.0,162.0
52800,1587.0,29.0
52801,1587.0,29.0
52802,1587.0,29.0
52803,1587.0,29.0
52804,1587.0,29.0
52805,1587.0,
52806,1677.0,162.0
52807,1587.0,29.0
52808,1677.0,162.0
52809,1677.0,162.0
52824,1677.0,162.0
52829,2309.0,21737.0
52830,1587.0,29.0
52835,1677.0,162.0
52842,1604.0,14963.0
52845,1587.0,29.0
52851,1587.0,29.0
52853,1587.0,29.0
52854,1588.0,243.0
52861,1585.0,334.0
52862,1577.0,244.0
52863,1585.0,334.0
52867,1677.0,162.0
52868,1643.0,255.0
52875,1585.0,334.0
52886,1588.0,
52887,1588.0,759.0
52888,1588.0,759.0
52889,1588.0,759.0
52890,1588.0,759.0
52891,1588.0,759.0
52892,1588.0,759.0
52893,1588.0,759.0
52894,1588.0,759.0
52895,1588.0,759.0
52896,1588.0,759.0
52897,1588.0,
52898,1588.0,759.0
52899,1588.0,759.0
52900,1588.0,759.0
52901,1588.0,759.0
52902,1588.0,759.0
52903,1588.0,759.0
52904,1588.0,759.0
52905,1588.0,759.0
52906,1588.0,759.0
52907,1588.0,759.0
52910,1604.0,14963.0
52919,1604.0,14963.0
52925,1592.0,202.0
52926,1587.0,29.0
52934,639.0,286.0
52937,1587.0,29.0
52940,1677.0,162.0
52942,2663.0,
52944,1677.0,162.0
52946,1587.0,29.0
52954,1587.0,29.0
52956,1604.0,
52957,1604.0,14963.0
52958,1604.0,14963.0
52959,1604.0,
52960,1604.0,14963.0
52961,1604.0,
52962,1604.0,14963.0
52963,1604.0,14963.0
52965,1604.0,
52971,1483.0,13917.0
52972,1604.0,
52973,1593.0,218.0
52975,1604.0,14963.0
52979,1587.0,29.0
52980,1587.0,29.0
52981,1604.0,14963.0
52982,1587.0,29.0
52984,1587.0,29.0
52985,1587.0,29.0
52987,1587.0,29.0
52988,1587.0,29.0
52989,1587.0,29.0
52990,1587.0,29.0
52991,1587.0,29.0
52994,1587.0,29.0
52997,2526.0,
52999,2526.0,21952.0
53000,2526.0,21952.0
53002,1587.0,29.0
53003,1587.0,29.0
53004,1594.0,
53005,1587.0,
53006,2526.0,21952.0
53007,1587.0,35.0
53009,2475.0,1303.0
53011,1587.0,29.0
53013,1587.0,29.0
53017,1587.0,29.0
53019,982.0,8890.0
53023,1604.0,14963.0
53024,1587.0,29.0
53025,1483.0,13917.0
53026,1587.0,29.0
53027,1585.0,334.0
53029,1587.0,29.0
53031,1587.0,29.0
53034,1587.0,29.0
53035,1587.0,29.0
53036,1587.0,29.0
53039,1587.0,29.0
53040,1587.0,29.0
53042,1587.0,29.0
53043,1587.0,
53045,1586.0,1018.0
53046,1586.0,1018.0
53048,1587.0,
53049,2539.0,
53050,1581.0,126.0
53052,2539.0,31492.0
53053,1587.0,29.0
53054,2539.0,31490.0
53055,1587.0,29.0
53056,1587.0,29.0
53057,1587.0,29.0
53059,1587.0,29.0
53060,1587.0,29.0
53061,1587.0,29.0
53062,1587.0,29.0
53063,1587.0,29.0
53064,1587.0,29.0
53065,1587.0,29.0
53066,1587.0,29.0
53067,1587.0,29.0
53068,1587.0,29.0
53069,1587.0,29.0
53070,1587.0,29.0
53071,1587.0,29.0
53072,1587.0,29.0
53073,1587.0,29.0
53074,1587.0,29.0
53075,1587.0,
53076,1587.0,
53077,1587.0,29.0
53078,1587.0,29.0
53079,1587.0,29.0
53080,1587.0,29.0
53081,1587.0,29.0
53082,1677.0,
53083,1587.0,29.0
53084,1587.0,
53085,1587.0,
53086,1587.0,29.0
53087,1587.0,29.0
53088,1587.0,29.0
53089,2526.0,21952.0
53090,1587.0,29.0
53091,1587.0,29.0
53092,1587.0,29.0
53093,1587.0,29.0
53094,1587.0,29.0
53095,1587.0,29.0
53096,1587.0,29.0
53097,1587.0,29.0
53098,1587.0,29.0
53099,1587.0,29.0
53100,1587.0,29.0
53101,1587.0,29.0
53102,1587.0,29.0
53103,1587.0,29.0
53104,1587.0,29.0
53105,1587.0,29.0
53106,1587.0,29.0
53107,1587.0,29.0
53108,1587.0,29.0
53111,1587.0,29.0
53112,1587.0,29.0
53113,1587.0,29.0
53115,351.0,221.0
53120,351.0,221.0
53126,351.0,221.0
53131,351.0,221.0
53132,351.0,221.0
53134,351.0,221.0
53145,351.0,221.0
53149,351.0,221.0
53150,351.0,221.0
53151,351.0,221.0
53153,351.0,221.0
53154,1587.0,29.0
53157,1587.0,29.0
53158,1587.0,29.0
53159,1587.0,
53160,1587.0,29.0
53162,351.0,221.0
53163,351.0,
53170,1587.0,29.0
53171,1587.0,29.0
53172,1587.0,29.0
53177,1587.0,
53178,1587.0,29.0
53179,1587.0,29.0
53181,1587.0,29.0
53182,351.0,221.0
53183,1587.0,29.0
53184,1587.0,29.0
53185,351.0,
53186,351.0,221.0
53188,351.0,221.0
53193,351.0,221.0
53194,351.0,221.0
53197,351.0,221.0
53198,351.0,
53200,351.0,221.0
53205,351.0,221.0
53206,351.0,221.0
53208,351.0,221.0
53210,351.0,
53212,351.0,221.0
53215,351.0,221.0
53216,351.0,221.0
53217,351.0,221.0
53221,351.0,221.0
53225,351.0,221.0
53226,1587.0,29.0
53229,1587.0,29.0
53232,1587.0,29.0
53233,1587.0,29.0
53234,1587.0,29.0
53235,1587.0,
53238,1587.0,29.0
53239,1587.0,29.0
53242,351.0,221.0
53245,1587.0,29.0
53247,1587.0,29.0
53250,351.0,221.0
53252,351.0,221.0
53264,351.0,221.0
53267,1587.0,29.0
53271,,
53274,1587.0,29.0
53278,1593.0,218.0
53279,351.0,221.0
53282,351.0,221.0
53283,1587.0,29.0
53284,1604.0,14963.0
53285,1604.0,14963.0
53287,1587.0,29.0
53291,351.0,221.0
53293,1587.0,29.0
53294,1604.0,14963.0
53295,1587.0,29.0
53296,1587.0,29.0
53297,1587.0,29.0
53298,1587.0,29.0
53299,982.0,
53302,351.0,221.0
53304,1587.0,29.0
53307,1587.0,29.0
53308,1587.0,29.0
53309,1587.0,29.0
53310,1587.0,29.0
53311,1587.0,
53313,1587.0,
53314,1587.0,29.0
53315,1587.0,29.0
53316,1587.0,29.0
53317,1587.0,29.0
53318,1587.0,29.0
53322,1587.0,29.0
53323,1587.0,29.0
53324,1587.0,29.0
53325,1587.0,
53328,1587.0,29.0
53329,1587.0,29.0
53331,1587.0,29.0
53332,1587.0,29.0
53333,1587.0,
53334,1587.0,29.0
53336,1587.0,29.0
53341,1587.0,29.0
53342,1587.0,29.0
53343,1587.0,29.0
53344,1587.0,29.0
53345,1587.0,29.0
53346,1587.0,29.0
53347,1587.0,29.0
53349,1587.0,29.0
53350,1587.0,29.0
53351,1587.0,29.0
53352,1587.0,29.0
53353,1587.0,29.0
53357,1587.0,
53358,1587.0,29.0
53360,1587.0,29.0
53361,1587.0,29.0
53362,1587.0,29.0
53364,1587.0,29.0
53366,1587.0,29.0
53367,1587.0,29.0
53368,1587.0,29.0
53370,1404.0,
53372,1587.0,29.0
53375,1587.0,
53376,1587.0,29.0
53377,1889.0,29814.0
53378,1587.0,29.0
53379,1587.0,29.0
53380,1077.0,
53381,1587.0,29.0
53383,351.0,
53384,568.0,
53385,117.0,
53389,117.0,1.0
53396,1393.0,
53397,1604.0,14963.0
53398,1587.0,29.0
53399,1641.0,25350.0
53401,1587.0,29.0
53402,2526.0,21952.0
53403,982.0,8893.0
53404,1587.0,36.0
53406,1587.0,29.0
53408,1587.0,29.0
53409,1587.0,29.0
53410,1587.0,29.0
53413,2546.0,
53415,1587.0,29.0
53416,1647.0,
53421,2526.0,
53423,2526.0,21952.0
53424,2526.0,21952.0
53428,2526.0,21952.0
53429,2526.0,21952.0
53430,2526.0,21952.0
53431,2526.0,21952.0
53432,2526.0,21952.0
53434,2526.0,
53435,2526.0,21952.0
53437,2526.0,21952.0
53439,2526.0,21952.0
53441,2526.0,21952.0
53442,2526.0,21952.0
53445,1587.0,29.0
53448,117.0,
53449,2526.0,21952.0
53450,1587.0,29.0
53453,1581.0,126.0
53457,1643.0,6732.0
53458,1588.0,243.0
53461,639.0,286.0
53462,1587.0,29.0
53464,1587.0,29.0
53465,351.0,
53469,1587.0,29.0
53471,351.0,221.0
53473,2539.0,31492.0
53478,351.0,221.0
53479,1677.0,162.0
53483,117.0,1.0
53484,117.0,71.0
53486,117.0,1.0
53489,117.0,1.0
53490,1587.0,29.0
53493,1587.0,
53494,117.0,1.0
53501,1677.0,162.0
53504,1672.0,191.0
53508,1587.0,
53509,1587.0,29.0
53511,351.0,221.0
53513,1587.0,29.0
53525,117.0,
53529,117.0,31127.0
53530,2864.0,
53531,1604.0,14963.0
53532,1604.0,14963.0
53539,1483.0,
53541,1605.0,242.0
53542,117.0,31184.0
53543,1604.0,14963.0
53546,1976.0,18372.0
53548,1587.0,
53549,1587.0,29.0
53550,1587.0,29.0
53551,1587.0,
53552,1587.0,29.0
53553,1587.0,29.0
53554,1587.0,29.0
53555,1587.0,29.0
53557,1587.0,29.0
53556,1587.0,29.0
53558,1587.0,29.0
53559,1587.0,29.0
53560,1587.0,29.0
53561,1587.0,29.0
53562,1587.0,29.0
53563,1587.0,29.0
53564,1587.0,29.0
53565,1587.0,
53566,1587.0,
53567,1587.0,29.0
53568,1587.0,29.0
53569,1587.0,29.0
53570,1587.0,29.0
53571,1587.0,29.0
53572,1587.0,29.0
53573,1587.0,29.0
53574,1587.0,29.0
53575,1587.0,
53576,1587.0,29.0
53577,1587.0,29.0
53578,1587.0,29.0
53579,1587.0,29.0
53580,1587.0,29.0
53581,1587.0,29.0
53583,1587.0,29.0
53584,1587.0,29.0
53585,1587.0,29.0
53586,1587.0,29.0
53587,1587.0,
53588,1587.0,29.0
53589,1587.0,29.0
53590,1587.0,29.0
53591,1587.0,29.0
53592,1587.0,
53593,1587.0,29.0
53594,1587.0,29.0
53595,1587.0,29.0
53596,1587.0,29.0
53597,1587.0,29.0
53598,1587.0,29.0
53599,1587.0,29.0
53600,1587.0,29.0
53601,1587.0,29.0
53604,1587.0,
53605,1587.0,29.0
53606,1587.0,
53607,1587.0,
53608,1483.0,13917.0
53609,1587.0,29.0
53610,1483.0,13917.0
53611,1483.0,13917.0
53612,1587.0,
53613,1587.0,29.0
53615,2539.0,
53616,1619.0,1306.0
53643,1587.0,
53647,696.0,6200.0
53648,1587.0,29.0
53651,2526.0,21952.0
53654,1587.0,
53659,2526.0,21952.0
53662,1483.0,13917.0
53663,1587.0,29.0
53666,117.0,27288.0
53672,1586.0,1018.0
53673,1592.0,202.0
53676,1483.0,13917.0
53677,2539.0,
53679,1602.0,14940.0
53681,171.0,2229.0
53690,1605.0,242.0
53691,1605.0,
53694,1605.0,
53709,3091.0,31504.0
53714,3091.0,
53716,3091.0,
53736,3091.0,
53743,3091.0,128.0
53755,3091.0,
53765,1483.0,13917.0
53767,902.0,
53768,1587.0,29.0
53772,1581.0,126.0
53774,1605.0,242.0
53777,1605.0,242.0
53779,1605.0,242.0
53781,1605.0,242.0
53783,1605.0,242.0
53787,1605.0,242.0
53788,1587.0,29.0
53790,1587.0,29.0
53796,1581.0,
53797,1641.0,25350.0
53802,1677.0,162.0
53804,1579.0,10.0
53805,1587.0,29.0
53806,1483.0,13917.0
53812,2539.0,31492.0
53818,1362.0,
53819,1585.0,334.0
53820,351.0,221.0
53821,351.0,221.0
53827,2526.0,
53839,1976.0,18371.0
53842,1587.0,29.0
53847,1677.0,
53856,2603.0,
53869,1483.0,
53870,1483.0,
53871,1483.0,13917.0
53875,1483.0,13917.0
53876,1483.0,
53878,1483.0,13917.0
53879,1483.0,
53880,1483.0,
53881,1483.0,13917.0
53889,1483.0,
53891,1483.0,
53892,1483.0,13917.0
53894,1483.0,
53898,1483.0,31509.0
53899,1483.0,31509.0
53900,1483.0,31509.0
53901,1483.0,
53906,1483.0,31509.0
53912,1483.0,31509.0
53915,1483.0,31509.0
53919,1483.0,31509.0
53935,3220.0,
53940,1579.0,95.0
53942,117.0,1.0
53944,1587.0,
53952,761.0,6764.0
53958,1587.0,29.0
53960,348.0,3636.0
53961,1587.0,29.0
53962,1587.0,29.0
53963,1587.0,29.0
53964,1587.0,29.0
53965,1587.0,29.0
53966,1587.0,29.0
53967,1587.0,
53968,1587.0,29.0
53969,1587.0,29.0
53970,1587.0,29.0
53972,1604.0,14963.0
53973,1587.0,29.0
53974,1587.0,29.0
53975,1587.0,
53976,1587.0,
53977,1587.0,29.0
53978,1587.0,29.0
53979,1587.0,29.0
53981,1587.0,29.0
53982,3259.0,
53983,1587.0,29.0
53984,1587.0,29.0
53986,1587.0,29.0
53987,1587.0,29.0
53988,1587.0,29.0
53989,1587.0,29.0
53991,1587.0,29.0
53992,1587.0,29.0
53993,1587.0,29.0
53994,1587.0,29.0
53999,1587.0,29.0
54002,1404.0,31494.0
54003,1587.0,29.0
54004,1587.0,29.0
54005,1587.0,29.0
54007,1587.0,29.0
54009,1587.0,29.0
54010,1587.0,29.0
54012,1604.0,14963.0
54013,1587.0,29.0
54015,1587.0,29.0
54016,1587.0,29.0
54017,1587.0,29.0
54018,1587.0,29.0
54019,1587.0,29.0
54036,902.0,8234.0
54050,1593.0,218.0
54051,1579.0,23.0
54052,1593.0,218.0
54055,1593.0,218.0
54060,1593.0,218.0
54068,1593.0,218.0
54074,1593.0,218.0
54075,1593.0,218.0
54079,1593.0,218.0
54082,1593.0,218.0
54085,1587.0,29.0
54087,1593.0,218.0
54089,1593.0,218.0
54091,1593.0,218.0
54092,1593.0,218.0
54093,1593.0,218.0
54095,1593.0,218.0
54096,1593.0,218.0
54097,1593.0,218.0
54098,1593.0,218.0
54100,1593.0,218.0
54101,1593.0,218.0
54102,1593.0,218.0
54104,1593.0,218.0
54105,902.0,8238.0
54107,1593.0,218.0
54109,1593.0,218.0
54110,1593.0,218.0
54111,1593.0,218.0
54113,1587.0,
54115,902.0,8238.0
54116,1587.0,29.0
54122,351.0,221.0
54126,1587.0,29.0
54127,2539.0,31492.0
54128,1593.0,218.0
54129,1587.0,29.0
54130,1593.0,218.0
54131,1593.0,218.0
54132,1593.0,218.0
54133,1593.0,218.0
54134,1593.0,218.0
54135,1593.0,218.0
54136,1593.0,
54137,1593.0,218.0
54138,1587.0,29.0
54139,3396.0,31720.0
54140,1593.0,218.0
54141,1593.0,218.0
54142,1593.0,218.0
54143,1593.0,218.0
54144,1593.0,218.0
54145,1593.0,218.0
54146,1593.0,218.0
54147,1593.0,218.0
54148,1593.0,218.0
54149,1593.0,218.0
54150,1593.0,218.0
54151,1593.0,218.0
54152,1593.0,218.0
54153,1593.0,218.0
54154,1593.0,218.0
54155,1593.0,218.0
54156,1593.0,218.0
54157,1593.0,218.0
54158,1593.0,218.0
54159,1593.0,218.0
54160,1593.0,218.0
54161,1593.0,
54162,1593.0,218.0
54163,1593.0,218.0
54164,1593.0,218.0
54165,1593.0,218.0
54166,1593.0,218.0
54167,1593.0,218.0
54168,1593.0,218.0
54169,1593.0,218.0
54171,1587.0,29.0
54173,1593.0,218.0
54174,1587.0,
54175,1587.0,29.0
54176,1587.0,
54177,1587.0,29.0
54178,351.0,221.0
54181,1587.0,29.0
54182,1579.0,23.0
54184,1587.0,29.0
54185,1587.0,29.0
54186,1587.0,29.0
54188,1587.0,
54189,1587.0,
54190,1587.0,29.0
54191,1587.0,29.0
54192,1587.0,29.0
54193,1587.0,29.0
54194,1587.0,
54196,1587.0,29.0
54198,1587.0,29.0
54199,1587.0,29.0
54200,1587.0,29.0
54201,1587.0,29.0
54202,1587.0,29.0
54203,1587.0,29.0
54204,1587.0,29.0
54205,1587.0,29.0
54206,1587.0,29.0
54207,1587.0,
54208,1587.0,29.0
54209,1587.0,29.0
54210,1587.0,
54211,1587.0,29.0
54212,1587.0,29.0
54214,1587.0,29.0
54215,1586.0,1013.0
54216,2526.0,21950.0
54217,1587.0,29.0
54219,1587.0,29.0
54221,1583.0,990.0
54222,1587.0,29.0
54223,1587.0,29.0
54224,1587.0,29.0
54225,1587.0,29.0
54226,1587.0,29.0
54227,1587.0,
54228,1587.0,29.0
54229,1587.0,29.0
54230,1587.0,29.0
54231,1587.0,29.0
54232,1587.0,
54233,1587.0,29.0
54234,1587.0,29.0
54235,1587.0,
54236,1587.0,29.0
54237,1587.0,29.0
54238,1587.0,29.0
54239,1587.0,29.0
54240,1587.0,29.0
54241,1587.0,29.0
54242,1587.0,29.0
54243,1587.0,29.0
54244,1587.0,29.0
54246,1587.0,29.0
54247,1587.0,
54248,1587.0,29.0
54249,1587.0,29.0
54256,1976.0,18369.0
54258,982.0,8894.0
54259,1417.0,28765.0
54261,2539.0,31492.0
54263,2141.0,19832.0
54266,1664.0,15223.0
54270,1641.0,25350.0
54271,1581.0,126.0
54274,1581.0,
54277,1587.0,29.0
54278,1587.0,29.0
54279,1587.0,29.0
54280,1587.0,29.0
54283,1587.0,29.0
54284,1587.0,29.0
54286,220.0,
54295,1587.0,29.0
54296,1587.0,29.0
54298,1587.0,29.0
54299,1587.0,29.0
54300,1587.0,29.0
54301,1587.0,29.0
54302,1587.0,29.0
54304,1587.0,29.0
54308,1587.0,29.0
54309,1587.0,29.0
54310,1587.0,29.0
54312,1587.0,29.0
54313,2539.0,31492.0
54314,1677.0,162.0
54315,1587.0,29.0
54316,351.0,221.0
54318,1587.0,29.0
54325,1587.0,29.0
54328,2524.0,
54330,1587.0,29.0
54331,1587.0,29.0
54332,1587.0,29.0
54335,1587.0,29.0
54336,1587.0,29.0
54338,1587.0,29.0
54339,1641.0,25350.0
54340,1641.0,25350.0
54342,1641.0,25350.0
54343,1641.0,25350.0
54346,1641.0,
54347,1641.0,25350.0
54349,1641.0,25350.0
54350,1641.0,25350.0
54351,1603.0,31124.0
54352,1619.0,1306.0
54355,1157.0,10298.0
54358,1641.0,25350.0
54359,1641.0,25350.0
54363,1483.0,13917.0
54365,0.0,31516.0
54366,1641.0,25350.0
54369,1807.0,16628.0
54371,1697.0,
54378,1578.0,239.0
54381,1587.0,29.0
54383,1495.0,14133.0
54385,1641.0,25350.0
54386,1641.0,25350.0
54387,1641.0,25350.0
54388,1641.0,25350.0
54389,1641.0,25350.0
54392,1641.0,
54393,1641.0,25350.0
54394,0.0,25350.0
54395,1641.0,25350.0
54396,1641.0,25350.0
54397,1603.0,31136.0
54398,1641.0,25350.0
54399,1641.0,25350.0
54400,1641.0,25350.0
54402,1641.0,25350.0
54407,2539.0,31489.0
54408,1587.0,29.0
54419,2309.0,21736.0
54432,1587.0,29.0
54433,351.0,221.0
54434,2526.0,21952.0
54435,1593.0,218.0
54438,351.0,221.0
54440,902.0,8238.0
54441,118.0,
54443,1587.0,29.0
54444,1587.0,29.0
54446,351.0,221.0
54453,351.0,221.0
54455,1578.0,239.0
54456,1578.0,239.0
54457,1578.0,239.0
54458,1578.0,239.0
54459,1578.0,239.0
54460,1578.0,239.0
54461,1578.0,239.0
54462,1578.0,239.0
54463,1578.0,239.0
54464,1578.0,239.0
54465,1578.0,
54466,1578.0,239.0
54467,1578.0,239.0
54468,1578.0,239.0
54469,1578.0,239.0
54470,1578.0,239.0
54471,1578.0,
54472,1578.0,239.0
54473,1578.0,239.0
54474,1578.0,
54475,1578.0,
54476,1578.0,239.0
54477,1578.0,239.0
54478,1578.0,239.0
54479,1578.0,239.0
54480,1578.0,239.0
54481,1578.0,239.0
54482,1578.0,239.0
54483,1578.0,239.0
54484,1578.0,239.0
54485,1578.0,239.0
54486,1578.0,239.0
54487,1578.0,239.0
54488,1578.0,239.0
54489,1578.0,239.0
54490,1578.0,239.0
54491,1578.0,239.0
54492,1578.0,239.0
54493,1578.0,
54495,1578.0,239.0
54496,1578.0,239.0
54497,1578.0,239.0
54498,1578.0,239.0
54499,1578.0,239.0
54500,1578.0,239.0
54501,1578.0,239.0
54502,1578.0,239.0
54503,1578.0,239.0
54506,1578.0,239.0
54507,1578.0,239.0
54508,1578.0,239.0
54509,1578.0,239.0
54510,1578.0,239.0
54511,1578.0,239.0
54512,1578.0,239.0
54513,1578.0,239.0
54514,1578.0,239.0
54515,1578.0,239.0
54516,1578.0,239.0
54517,1578.0,239.0
54518,1578.0,239.0
54519,1587.0,29.0
54521,1578.0,
54522,1578.0,239.0
54524,1578.0,239.0
54525,1578.0,239.0
54526,1578.0,239.0
54527,1578.0,239.0
54529,1578.0,239.0
54530,1578.0,239.0
54531,1578.0,239.0
54532,1578.0,239.0
54533,1578.0,239.0
54534,1578.0,239.0
54535,1578.0,239.0
54536,1578.0,239.0
54537,1578.0,239.0
54538,1578.0,
54539,1578.0,239.0
54540,1578.0,239.0
54541,1578.0,239.0
54542,1578.0,239.0
54543,1578.0,239.0
54544,1578.0,239.0
54545,1578.0,239.0
54546,1578.0,239.0
54547,1578.0,239.0
54548,1578.0,239.0
54549,1578.0,239.0
54550,1578.0,239.0
54551,1578.0,239.0
54552,1578.0,239.0
54553,1578.0,239.0
54554,1578.0,239.0
54555,1578.0,239.0
54556,1578.0,239.0
54557,143.0,
54558,1578.0,239.0
54559,351.0,221.0
54560,1578.0,239.0
54561,1578.0,239.0
54562,351.0,221.0
54563,1578.0,239.0
54564,1578.0,239.0
54565,1587.0,29.0
54566,1578.0,239.0
54567,1578.0,239.0
54569,1578.0,239.0
54571,1578.0,239.0
54572,1578.0,239.0
54577,1578.0,239.0
54578,1578.0,
54579,2734.0,23066.0
54581,1578.0,239.0
54582,1578.0,
54583,1578.0,239.0
54584,1578.0,239.0
54585,1578.0,
54586,1578.0,239.0
54587,1578.0,239.0
54588,1578.0,239.0
54589,1578.0,239.0
54590,1641.0,25350.0
54591,1166.0,10465.0
54593,1578.0,239.0
54597,1578.0,239.0
54598,1585.0,334.0
54599,1578.0,239.0
54600,1585.0,334.0
54601,1585.0,334.0
54602,2865.0,25248.0
54603,1585.0,334.0
54604,1585.0,
54605,1585.0,334.0
54606,1585.0,334.0
54608,1585.0,
54610,1585.0,334.0
54611,351.0,221.0
54612,1585.0,334.0
54613,1585.0,334.0
54614,1578.0,239.0
54615,1585.0,
54616,1578.0,239.0
54617,1578.0,239.0
54618,1578.0,239.0
54619,1585.0,334.0
54622,1641.0,25350.0
54623,1641.0,25350.0
54624,1641.0,25350.0
54626,1641.0,25350.0
54629,1578.0,239.0
54638,1641.0,
54649,1641.0,25350.0
54650,1641.0,25350.0
54651,1641.0,25350.0
54652,1641.0,25350.0
54653,1641.0,25350.0
54654,1641.0,25350.0
54655,1641.0,25350.0
54656,1641.0,25350.0
54657,1641.0,25350.0
54658,1641.0,25350.0
54659,1641.0,25350.0
54660,1641.0,25350.0
54661,1641.0,25350.0
54662,1641.0,25350.0
54663,1641.0,25350.0
54664,1641.0,25350.0
54665,1641.0,25350.0
54666,1641.0,25350.0
54667,1641.0,25350.0
