student_id,brief_introduction,gender,created_at
33011,没有,1.0,2018-04-04 19:22:40
33013,,1.0,2018-04-04 19:22:49
33014,,0.0,2018-04-04 19:22:57
33015,,0.0,2018-04-04 19:23:22
33016,,0.0,2018-04-04 19:23:54
33017,但你还是忘了,0.0,2018-04-04 19:24:21
33018,你好。。。,0.0,2018-04-04 19:24:34
33019,这个人很懒，什么都没有留下~,0.0,2018-04-04 19:25:01
33020,111,0.0,2018-04-04 19:25:03
33021,,0.0,2018-04-04 19:25:05
33022,时间会证明一切,0.0,2018-04-04 19:25:19
33023,谦虚。。。。。,0.0,2018-04-04 19:25:42
33024,往后余生！,0.0,2018-04-04 19:25:56
33026,呵呵,0.0,2018-04-04 19:26:19
33027,,0.0,2018-04-04 19:26:38
33028,,0.0,2018-04-04 19:26:47
33029,哈哈哈,1.0,2018-04-04 19:26:59
33030,好好学习，天天向上。,0.0,2018-04-04 19:27:20
33031,,1.0,2018-04-04 19:27:33
33032,,0.0,2018-04-04 19:27:35
33033,额,0.0,2018-04-04 19:28:28
33034,,1.0,2018-04-04 19:29:53
33035,,0.0,2018-04-04 19:29:59
33036,,0.0,2018-04-04 19:30:33
33037,,0.0,2018-04-04 19:30:37
33038,穷且益坚,0.0,2018-04-04 19:31:09
33039,,0.0,2018-04-04 19:31:31
33041,彩笔一个,1.0,2018-04-04 19:31:54
33042,   威斯布鲁克,0.0,2018-04-04 19:32:33
33043,请相信，无敌就是我,0.0,2018-04-04 19:32:59
33044,,0.0,2018-04-04 19:33:43
33045,,0.0,2018-04-04 19:34:58
33046,。。。。。。。。。。,0.0,2018-04-04 19:35:23
33047,追求进步,0.0,2018-04-04 19:35:42
33048,人生如同一场春雨，来的猛烈，带来不平凡。,0.0,2018-04-04 19:42:06
33049,好好学习,0.0,2018-04-04 19:43:55
33050,,0.0,2018-04-04 19:49:20
33052,,0.0,2018-04-04 19:53:03
33053,哦也,0.0,2018-04-04 19:54:30
33055,,0.0,2018-04-04 20:02:02
33056,,1.0,2018-04-04 20:02:58
33057,哈哈哈,1.0,2018-04-04 20:03:12
33058,帅,0.0,2018-04-04 20:04:47
33059,,0.0,2018-04-04 20:05:07
33060,,0.0,2018-04-04 21:04:31
33061,,0.0,2018-04-04 21:23:49
33067,,1.0,2018-04-04 23:10:28
33071,,1.0,2018-04-05 08:39:30
33091,,1.0,2018-04-06 11:19:50
33092,,0.0,2018-04-06 11:20:12
33093,,0.0,2018-04-06 11:20:47
33094,,0.0,2018-04-06 11:34:52
33095,火星哥留给我 我们还是朋友,0.0,2018-04-06 11:40:43
33096,,0.0,2018-04-06 11:45:17
33098,,0.0,2018-04-06 11:51:58
33099,,0.0,2018-04-06 11:52:21
33100,。。。,0.0,2018-04-06 12:51:54
33102,,0.0,2018-04-06 15:12:50
33104,,1.0,2018-04-06 18:06:15
33107,,0.0,2018-04-07 10:53:11
33109,,0.0,2018-04-07 12:35:25
33110,战五渣但乐于学习和思考,0.0,2018-04-07 12:51:32
33111,,1.0,2018-04-07 13:22:17
33112,,0.0,2018-04-07 14:06:54
33113,+v看p ww142121486,,2018-04-07 14:07:07
33114,,0.0,2018-04-07 15:40:38
33115,孩子，下次记得取消自动登录，要不然你的金币不保啊！！！,0.0,2018-04-07 15:41:56
33117,这个人很勤快，我是你爸爸,0.0,2018-04-07 15:47:37
33121,本猪猪没有介绍！,0.0,2018-04-07 16:30:45
33122,,0.0,2018-04-07 18:06:38
33125,这个人很懒，什么也没有留下。,0.0,2018-04-07 19:13:30
33126,,0.0,2018-04-07 19:15:16
33127,,1.0,2018-04-07 19:44:46
33128,,1.0,2018-04-07 20:03:21
33130,帅,0.0,2018-04-07 20:15:44
33133,这家伙不懒，还挺能吃~,1.0,2018-04-07 23:17:01
33137,coder,0.0,2018-04-08 00:13:17
33141,Hi!Java World!,0.0,2018-04-08 10:00:40
33142,,0.0,2018-04-08 10:05:20
33143,无,0.0,2018-04-08 10:05:28
33144,炎帝，是中国上古时期姜姓部落的首领尊称，号神农氏，又号魁隗氏、连山氏、列山氏，别号朱襄。,0.0,2018-04-08 10:05:43
33145,牛批,0.0,2018-04-08 10:05:51
33146,,0.0,2018-04-08 10:06:34
33147,嘿 嘿 嘿 ~~,0.0,2018-04-08 10:06:40
33148,爱学习，爱生活,0.0,2018-04-08 10:07:50
33149,这家伙什么都没留下~不存在的,0.0,2018-04-08 10:09:03
33150,一脸蒙蔽。。。。。。,0.0,2018-04-08 10:10:11
33151,我不懒！,1.0,2018-04-08 10:10:46
33152,,1.0,2018-04-08 10:12:14
33153,,0.0,2018-04-08 10:12:18
33154,随心所欲的过完这一辈子,0.0,2018-04-08 10:13:00
33155,这家伙很帅，什么都没留下~,0.0,2018-04-08 10:15:43
33156,帅,0.0,2018-04-08 10:16:41
33158,,0.0,2018-04-08 12:07:28
33173,,0.0,2018-04-08 14:58:48
33181,,,2018-04-08 15:47:00
33184,11111,0.0,2018-04-08 16:24:29
33187,,0.0,2018-04-08 16:55:19
33190,聪明能干帅,0.0,2018-04-08 18:57:02
33191,张智生父,0.0,2018-04-08 19:00:39
33193,,1.0,2018-04-08 19:15:19
33195,,0.0,2018-04-08 20:15:53
33196,,1.0,2018-04-08 20:17:28
33199,性别：男,0.0,2018-04-08 22:35:58
33201,,0.0,2018-04-09 10:18:32
33208,,1.0,2018-04-09 11:28:35
33211,这个人的资料缺失了~,0.0,2018-04-09 11:31:00
33212,,0.0,2018-04-09 11:31:35
33213,,1.0,2018-04-09 11:34:33
33217,,1.0,2018-04-09 13:47:02
33220,,1.0,2018-04-09 15:00:48
33221,,1.0,2018-04-09 16:09:31
33222,,0.0,2018-04-09 16:19:28
33230,,1.0,2018-04-10 08:03:49
33232,,1.0,2018-04-10 08:40:26
33236,,,2018-04-10 09:57:09
33243,,0.0,2018-04-10 11:56:01
33248,,0.0,2018-04-10 13:21:39
33253,,0.0,2018-04-10 16:49:17
33257,,0.0,2018-04-10 18:55:21
33258,我是一只,0.0,2018-04-10 19:03:51
33259,湖南科技大学  计算机科学与工程学院  计算机科学与技术2班,0.0,2018-04-10 19:05:28
33267,,0.0,2018-04-10 21:43:33
33312,新加入的小伙伴，请多多指教！,0.0,2018-04-11 22:19:50
33425,。。。。,0.0,2018-04-12 14:13:21
33450,,0.0,2018-04-12 18:50:24
33474,,0.0,2018-04-12 22:45:23
33478,水利万物而不争,1.0,2018-04-12 23:38:18
33481,,0.0,2018-04-13 08:04:22
33482,,0.0,2018-04-13 08:04:55
33483,智障儿童欢乐并不多,0.0,2018-04-13 08:07:32
33485,,0.0,2018-04-13 08:08:44
33486,学习使我快乐,0.0,2018-04-13 08:09:26
33487,比较聪明比较帅,0.0,2018-04-13 08:09:41
33488,好好学习天天向上,0.0,2018-04-13 08:09:53
33489,,1.0,2018-04-13 08:10:41
33490,我卢本伟今天稳的一批,0.0,2018-04-13 08:10:42
33492,.,0.0,2018-04-13 08:12:37
33493,,0.0,2018-04-13 08:16:59
33501,追梦路上的IT男孩,0.0,2018-04-13 12:14:36
33507,,0.0,2018-04-13 13:03:45
33509,,1.0,2018-04-13 13:24:43
33510,,0.0,2018-04-13 13:25:13
33511,,1.0,2018-04-13 13:27:30
33512,南韩偷鹅判几年,1.0,2018-04-13 13:28:27
33513,想先做名程序员,0.0,2018-04-13 13:29:30
33514,张岭最阔爱,0.0,2018-04-13 13:29:33
33516,,0.0,2018-04-13 13:42:26
33518,,1.0,2018-04-13 13:46:20
33519,,0.0,2018-04-13 14:00:24
33520,,0.0,2018-04-13 14:04:59
33521,,0.0,2018-04-13 14:05:33
33522,,0.0,2018-04-13 14:15:03
33525,,0.0,2018-04-13 15:16:02
33528,我来学习阿,0.0,2018-04-13 16:29:57
33529,这家伙比较高冷，什么都没留下~,0.0,2018-04-13 16:30:16
33532,努力努力再努力,0.0,2018-04-13 16:41:33
33533,6666,0.0,2018-04-13 17:43:58
33535,,0.0,2018-04-13 17:51:54
33536,留下很多,0.0,2018-04-13 18:46:24
33538,,1.0,2018-04-13 19:12:16
33539,,1.0,2018-04-13 20:33:45
33540,,0.0,2018-04-13 20:49:31
33542,哈哈哈哈哈,1.0,2018-04-13 22:24:41
33547,菜鸟一枚,0.0,2018-04-14 14:00:57
33548,,0.0,2018-04-14 14:23:58
33549,,0.0,2018-04-14 15:16:32
33550,,1.0,2018-04-14 16:20:19
33564,瓜皮,0.0,2018-04-15 15:08:23
33565,我卢本伟今天稳得一匹,0.0,2018-04-15 15:12:03
33568,~~~,0.0,2018-04-16 01:09:52
33569,,0.0,2018-04-16 07:05:22
33570,,0.0,2018-04-16 07:13:45
33572,,0.0,2018-04-16 09:07:59
33578,,0.0,2018-04-16 11:25:58
33586,,0.0,2018-04-16 20:58:43
33589,两个黄鹂鸣翠柳,0.0,2018-04-16 23:47:22
33590,pp,1.0,2018-04-16 23:49:29
33591,,1.0,2018-04-16 23:50:36
33592,cjc,1.0,2018-04-17 00:27:31
33593,,1.0,2018-04-17 08:19:41
33594,推广平台,0.0,2018-04-17 08:54:59
33596,,1.0,2018-04-17 10:32:28
33597,,0.0,2018-04-17 10:34:03
33601,,0.0,2018-04-17 12:04:33
33602,,0.0,2018-04-17 12:09:53
33603,,0.0,2018-04-17 12:21:35
33604,,0.0,2018-04-17 12:23:19
33605,何培牛逼,0.0,2018-04-17 12:28:25
33606,,0.0,2018-04-17 12:29:31
33607,我是颜箭的爸爸,0.0,2018-04-17 12:34:48
33608,,1.0,2018-04-17 12:38:36
33609,,0.0,2018-04-17 12:39:48
33610,我是你龙爸爸,0.0,2018-04-17 12:43:29
33611,,0.0,2018-04-17 13:01:58
33612,你好！！！！,0.0,2018-04-17 13:07:01
33613,,0.0,2018-04-17 13:18:02
33614,,0.0,2018-04-17 13:23:12
33617,嗯,1.0,2018-04-17 14:27:31
33618,道法自然、,0.0,2018-04-17 14:28:18
33620,,0.0,2018-04-17 15:19:38
33621,,1.0,2018-04-17 15:22:39
33623,,0.0,2018-04-17 16:15:07
33625,我本将心向明月，奈何明月没长眼。,0.0,2018-04-17 17:42:47
33626,,1.0,2018-04-17 17:46:56
33627,凉凉。,0.0,2018-04-17 17:51:26
33629,,0.0,2018-04-17 18:27:42
33630,,1.0,2018-04-17 18:29:14
33632,真实猛男,0.0,2018-04-17 19:17:37
33634,,1.0,2018-04-17 19:18:37
33635,,0.0,2018-04-17 19:19:01
33636,嗯,0.0,2018-04-17 19:31:05
33638,,0.0,2018-04-17 20:14:27
33643,大数据1702班黄海洋,0.0,2018-04-18 10:58:18
33648,,1.0,2018-04-18 16:57:46
33654,,1.0,2018-04-18 18:26:45
33664,,1.0,2018-04-18 20:01:09
33676,对软件开发和相关技术很感兴趣,0.0,2018-04-18 20:50:53
33683,,1.0,2018-04-18 21:26:50
33685,,1.0,2018-04-18 21:53:17
33686,不能这么赖~,1.0,2018-04-18 22:08:36
33688,湖南科技大学计算机科学与工程学院软件工程学生,0.0,2018-04-18 23:20:40
33691,,1.0,2018-04-19 09:05:32
33706,,1.0,2018-04-19 13:56:45
33707,,0.0,2018-04-19 13:58:11
33708,,0.0,2018-04-19 13:59:21
33710,,0.0,2018-04-19 14:00:05
33711,,0.0,2018-04-19 14:01:30
33714,难受,0.0,2018-04-19 14:03:25
33715,懵逼学习,0.0,2018-04-19 14:03:32
33716,,0.0,2018-04-19 14:03:38
33717,沉默。,0.0,2018-04-19 14:03:53
33718,小白~,0.0,2018-04-19 14:04:01
33719,,0.0,2018-04-19 14:04:27
33720,,0.0,2018-04-19 14:04:33
33721,,1.0,2018-04-19 14:04:36
33722,我是全天下最帅的男人。,0.0,2018-04-19 14:04:47
33723,,1.0,2018-04-19 14:04:52
33724,,0.0,2018-04-19 14:04:53
33725,,1.0,2018-04-19 14:04:56
33726,,0.0,2018-04-19 14:05:06
33727,blablabla.coding,0.0,2018-04-19 14:05:53
33728,,0.0,2018-04-19 14:05:54
33729,上帝教人敲代码吗？,0.0,2018-04-19 14:05:57
33731,,0.0,2018-04-19 14:06:38
33732,性别男，爱好女！,0.0,2018-04-19 14:06:40
33733,小白一只,0.0,2018-04-19 14:06:52
33734,,1.0,2018-04-19 14:07:04
33735,咕叽。,1.0,2018-04-19 14:07:07
33736,这家伙不懒，什么都没留下~,0.0,2018-04-19 14:07:07
33737,123,1.0,2018-04-19 14:07:07
33738,~我即是虫群~,0.0,2018-04-19 14:07:08
33739,没什么,0.0,2018-04-19 14:07:21
33740,,0.0,2018-04-19 14:07:46
33741,,0.0,2018-04-19 14:08:02
33742,,0.0,2018-04-19 14:08:03
33743,所有的大人都曾是小孩，虽然只有少数人记得,1.0,2018-04-19 14:08:06
33744,,0.0,2018-04-19 14:08:08
33745,,0.0,2018-04-19 14:08:16
33748,,0.0,2018-04-19 14:08:50
33750,啊哈哈哈哈,0.0,2018-04-19 14:09:10
33752,,1.0,2018-04-19 14:09:35
33753,,0.0,2018-04-19 14:10:12
33755,,0.0,2018-04-19 14:14:37
33756,,0.0,2018-04-19 14:16:55
33757,小样，哥怎么可能什么都没留下,0.0,2018-04-19 14:19:09
33764,一个资深码农，一个新手教师,0.0,2018-04-19 19:06:10
33772,,0.0,2018-04-20 10:10:15
33775,,0.0,2018-04-20 12:12:15
33780,,0.0,2018-04-20 14:57:13
33784,勤能补拙~,0.0,2018-04-21 15:36:21
33787,,1.0,2018-04-21 22:23:24
33791,,1.0,2018-04-22 17:45:53
33793,,0.0,2018-04-22 22:18:14
33794,,0.0,2018-04-22 22:31:15
33795,,0.0,2018-04-22 22:52:25
33796,努力学习。做自己的主人。,0.0,2018-04-22 22:53:32
33797,haha,0.0,2018-04-22 22:55:11
33800,,0.0,2018-04-22 22:56:19
33802,,0.0,2018-04-22 23:04:07
33803,~,0.0,2018-04-22 23:04:31
33804,,1.0,2018-04-22 23:06:00
33807,,0.0,2018-04-22 23:17:25
33808,,0.0,2018-04-22 23:21:26
33809,,0.0,2018-04-22 23:31:28
33810,,0.0,2018-04-22 23:32:45
33811,,0.0,2018-04-22 23:35:25
33812,,0.0,2018-04-22 23:35:49
33813,,0.0,2018-04-22 23:44:25
33815,,0.0,2018-04-22 23:50:17
33816,,0.0,2018-04-22 23:52:40
33817,心流,0.0,2018-04-23 07:44:44
33818,,0.0,2018-04-23 08:04:46
33820,,0.0,2018-04-23 10:05:58
33821,这个人太懒了，什么都没有留下。。。。。。。,0.0,2018-04-23 10:23:42
33822,,0.0,2018-04-23 10:27:05
33823,,0.0,2018-04-23 10:32:05
33824,,0.0,2018-04-23 10:36:48
33825,,1.0,2018-04-23 10:37:57
33826,,0.0,2018-04-23 10:42:12
33827,,1.0,2018-04-23 10:47:40
33828,so easy！！,0.0,2018-04-23 11:06:06
33829,牛皮中的G666,0.0,2018-04-23 11:17:14
33830,,0.0,2018-04-23 11:56:23
33831,,0.0,2018-04-23 12:07:00
33832,,0.0,2018-04-23 12:25:00
33833,还可以呢,0.0,2018-04-23 12:25:12
33834,,0.0,2018-04-23 12:25:39
33835,,0.0,2018-04-23 12:26:20
33836,一个很低调的人,0.0,2018-04-23 12:26:46
33837,,0.0,2018-04-23 12:27:19
33838,没有什么不可能,0.0,2018-04-23 12:28:37
33839,,1.0,2018-04-23 12:32:43
33840,？,0.0,2018-04-23 12:33:00
33841,601学霸寝室，不服来战！,0.0,2018-04-23 12:33:18
33842,,0.0,2018-04-23 12:33:36
33843,我爱学习,0.0,2018-04-23 12:33:47
33844,轻描淡写,0.0,2018-04-23 12:34:08
33845,,1.0,2018-04-23 12:34:27
33846,世界是我的。,0.0,2018-04-23 12:34:39
33847,,1.0,2018-04-23 12:35:02
33848,,0.0,2018-04-23 12:35:20
33849,,0.0,2018-04-23 12:35:59
33850,,1.0,2018-04-23 12:36:24
33851,,1.0,2018-04-23 12:36:32
33852,,0.0,2018-04-23 12:36:50
33853,,0.0,2018-04-23 12:36:52
33854,炒鸡无敌美少女郝豆豆，热爱学习，勤勤恳恳,1.0,2018-04-23 12:36:59
33855,,1.0,2018-04-23 12:38:29
33856,,0.0,2018-04-23 12:38:32
33857,,1.0,2018-04-23 12:39:43
33858,,1.0,2018-04-23 12:41:53
33859,.,0.0,2018-04-23 12:42:07
33860,asds,0.0,2018-04-23 12:45:02
33861,,0.0,2018-04-23 12:47:41
33862,,0.0,2018-04-23 12:47:42
33863,,0.0,2018-04-23 12:49:06
33864,。。。,0.0,2018-04-23 12:50:16
33865,无,1.0,2018-04-23 12:52:05
33866,,1.0,2018-04-23 12:53:41
33867,可爱,1.0,2018-04-23 12:56:07
33868,软件1601,0.0,2018-04-23 12:56:16
33869,,0.0,2018-04-23 13:00:53
33870,,0.0,2018-04-23 13:04:18
33871,无,1.0,2018-04-23 13:04:53
33872,好斗,1.0,2018-04-23 13:07:33
33873,我是卓卓,0.0,2018-04-23 13:08:57
33874,,0.0,2018-04-23 13:09:41
33875,,1.0,2018-04-23 13:18:02
33876,,1.0,2018-04-23 13:18:03
33877,,1.0,2018-04-23 13:20:02
33878,,1.0,2018-04-23 13:22:29
33879,,0.0,2018-04-23 13:37:05
33880,,1.0,2018-04-23 13:50:32
33881,爱学习,0.0,2018-04-23 14:22:11
33882,,0.0,2018-04-23 14:34:22
33883,,1.0,2018-04-23 14:37:11
33885,,1.0,2018-04-23 15:15:56
33886,,0.0,2018-04-23 15:16:33
33887,,1.0,2018-04-23 15:22:46
33888,,0.0,2018-04-23 15:37:11
33889,..........,0.0,2018-04-23 16:07:22
33890,,0.0,2018-04-23 16:07:56
33892,……,0.0,2018-04-23 16:14:51
33893,,1.0,2018-04-23 16:19:22
33895,,0.0,2018-04-23 16:48:15
33896,,0.0,2018-04-23 16:50:47
33897,601学霸寝室，不服来战！！！！！！！,0.0,2018-04-23 16:54:41
33898,601学霸寝室，不服来战！,0.0,2018-04-23 16:54:44
33899,大家好，努力学习天天向上,0.0,2018-04-23 16:57:40
33900,,0.0,2018-04-23 17:02:02
33901,,1.0,2018-04-23 17:41:57
33903,,1.0,2018-04-23 18:13:39
33904,沉迷于学习，无法自拔。,1.0,2018-04-23 18:17:26
33905,,1.0,2018-04-23 18:18:49
33907,,0.0,2018-04-23 19:04:18
33908,,1.0,2018-04-23 19:05:07
33909,.....,0.0,2018-04-23 19:05:51
33910,这个家伙不懒，但也什么都没有留下~~~,0.0,2018-04-23 19:09:03
33911,,0.0,2018-04-23 19:10:36
33912,,0.0,2018-04-23 19:10:45
33914,子龙何在，速来护驾！,0.0,2018-04-23 19:12:00
33915,,0.0,2018-04-23 19:12:33
33916,,0.0,2018-04-23 19:13:12
33917,"happy ,everyone happy",0.0,2018-04-23 19:13:42
33919,,1.0,2018-04-23 19:14:11
33920,,0.0,2018-04-23 19:14:59
33921,,1.0,2018-04-23 19:15:19
33922,,0.0,2018-04-23 19:17:02
33923,,1.0,2018-04-23 19:17:17
33925,,0.0,2018-04-23 19:17:48
33926,,0.0,2018-04-23 19:17:56
33927,在期待什么？,0.0,2018-04-23 19:18:14
33928,,0.0,2018-04-23 19:18:49
33929,,0.0,2018-04-23 19:19:04
33930,,0.0,2018-04-23 19:19:36
33931,,0.0,2018-04-23 19:19:38
33932,,0.0,2018-04-23 19:20:12
33933,不知道怎么介绍自己,0.0,2018-04-23 19:20:18
33934,脸上笑嘻嘻，心里mmp,0.0,2018-04-23 19:20:45
33935,吊炸天,0.0,2018-04-23 19:21:07
33936,,0.0,2018-04-23 19:21:14
33937,,0.0,2018-04-23 19:21:31
33938,,0.0,2018-04-23 19:21:39
33939,,0.0,2018-04-23 19:21:55
33940,,0.0,2018-04-23 19:22:01
33941,,0.0,2018-04-23 19:22:04
33942,我热爱学习,0.0,2018-04-23 19:22:05
33943,,0.0,2018-04-23 19:22:07
33944,牛逼的我,0.0,2018-04-23 19:22:21
33945,,0.0,2018-04-23 19:22:32
33946,"

.
",0.0,2018-04-23 19:22:40
33947,,0.0,2018-04-23 19:23:03
33948,,0.0,2018-04-23 19:23:15
33949,,0.0,2018-04-23 19:23:28
33950,我一般般吧,0.0,2018-04-23 19:23:53
33951,,0.0,2018-04-23 19:23:54
33952,,1.0,2018-04-23 19:24:22
33953,,0.0,2018-04-23 19:24:42
33954,这个人很懒，只留下了一句话,0.0,2018-04-23 19:25:31
33955,,0.0,2018-04-23 19:26:00
33956,,0.0,2018-04-23 19:27:10
33957,,0.0,2018-04-23 19:27:50
33959,,0.0,2018-04-23 19:44:22
33960,,0.0,2018-04-23 19:55:55
33961,,1.0,2018-04-23 19:59:01
33962,,0.0,2018-04-23 20:03:08
33964,,1.0,2018-04-23 20:04:03
33965,,1.0,2018-04-23 20:07:30
33966,,0.0,2018-04-23 20:16:01
33967,,0.0,2018-04-23 20:37:05
33968,111,0.0,2018-04-23 21:02:55
33969,,0.0,2018-04-23 21:54:04
33970,身为一名光荣的士兵，我为我的口径骄傲。,0.0,2018-04-23 22:12:26
33972,,0.0,2018-04-23 22:22:47
33973,,1.0,2018-04-23 22:25:35
33975,柳丶,0.0,2018-04-23 22:35:40
33983,,0.0,2018-04-24 10:18:46
33986,11,0.0,2018-04-24 13:30:48
33987,,0.0,2018-04-24 14:34:46
33988,,0.0,2018-04-24 14:39:48
33989,,1.0,2018-04-24 14:43:40
33991,,0.0,2018-04-24 14:47:57
33992,,0.0,2018-04-24 14:50:39
33993,,1.0,2018-04-24 15:04:41
33994,我喜欢编程，所以学编程,0.0,2018-04-24 15:10:44
33995,i love coding,0.0,2018-04-24 15:14:19
33996,,0.0,2018-04-24 15:20:12
33997,,1.0,2018-04-24 15:26:23
33998,.............,1.0,2018-04-24 15:28:08
33999,这个家伙很懒，什么也没留下,0.0,2018-04-24 15:31:53
34000,,1.0,2018-04-24 15:37:21
34001,,1.0,2018-04-24 15:44:06
34002,,0.0,2018-04-24 15:46:20
34003,,0.0,2018-04-24 15:52:11
34004,,0.0,2018-04-24 15:53:36
34005,,1.0,2018-04-24 15:58:54
34006,,1.0,2018-04-24 16:23:23
34008,,0.0,2018-04-24 16:34:11
34009,,1.0,2018-04-24 16:48:50
34010,,0.0,2018-04-24 16:52:43
34012,,0.0,2018-04-24 16:54:31
34013,,0.0,2018-04-24 16:54:45
34014,,0.0,2018-04-24 16:54:49
34015,,0.0,2018-04-24 16:55:09
34017,,0.0,2018-04-24 17:28:04
34018,,0.0,2018-04-24 17:30:41
34020,,0.0,2018-04-24 17:41:41
34021,,0.0,2018-04-24 17:49:43
34022,,0.0,2018-04-24 17:51:28
34024,,0.0,2018-04-24 19:14:08
34025,,0.0,2018-04-24 19:37:19
34027,努力拼搏,0.0,2018-04-24 19:37:29
34028,,0.0,2018-04-24 19:37:59
34029,,1.0,2018-04-24 19:38:09
34030,,1.0,2018-04-24 19:38:26
34031,,0.0,2018-04-24 19:41:32
34032,,0.0,2018-04-24 19:44:40
34034,,1.0,2018-04-24 19:46:42
34036,一个爱想问题的“固执者。”,0.0,2018-04-24 20:10:48
34037,,0.0,2018-04-24 20:13:18
34038,,1.0,2018-04-24 20:13:20
34039,,0.0,2018-04-24 20:13:40
34040,额，随便写写,0.0,2018-04-24 20:16:11
34041,,0.0,2018-04-24 20:18:27
34042,,0.0,2018-04-24 20:19:10
34044,。。。,0.0,2018-04-24 20:24:02
34046,,1.0,2018-04-24 20:49:08
34049,,0.0,2018-04-24 21:10:09
34050,,0.0,2018-04-24 21:25:47
34053,,1.0,2018-04-24 22:05:49
34055,,0.0,2018-04-24 22:08:23
34056,,0.0,2018-04-24 22:15:13
34058,软件1703,0.0,2018-04-24 22:47:44
34059,,0.0,2018-04-25 07:02:02
34062,,0.0,2018-04-25 10:11:02
34064,美滋滋,0.0,2018-04-25 12:37:08
34065,软件1703张昕秀,1.0,2018-04-25 13:25:20
34066,,1.0,2018-04-25 13:41:04
34094,goodluck,1.0,2018-04-25 18:08:32
34101,萌新一枚，多多关照。,1.0,2018-04-25 20:25:48
34106,,0.0,2018-04-26 08:17:54
34111,,0.0,2018-04-26 12:13:59
34127,自控能力太差,0.0,2018-04-27 12:22:35
34128,,0.0,2018-04-27 13:08:50
34129,,0.0,2018-04-27 15:38:59
34130,.........,1.0,2018-04-27 17:06:22
34132,,1.0,2018-04-28 07:51:44
34133,,0.0,2018-04-28 07:54:53
34134,,0.0,2018-04-28 07:58:16
34135,,0.0,2018-04-28 08:03:09
34136,范丞丞的小可爱,1.0,2018-04-28 08:26:32
34137,,1.0,2018-04-28 08:27:36
34138,,1.0,2018-04-28 08:27:53
34139,,1.0,2018-04-28 08:27:54
34140,,1.0,2018-04-28 08:27:54
34141,,1.0,2018-04-28 08:27:56
34142,,1.0,2018-04-28 08:28:06
34143,,1.0,2018-04-28 08:28:11
34144,17级数学与应用数学三班,0.0,2018-04-28 08:28:18
34145,I am the happy boy.,0.0,2018-04-28 08:28:26
34146,,1.0,2018-04-28 08:28:38
34147,,1.0,2018-04-28 08:28:40
34148,小白,0.0,2018-04-28 08:28:43
34149,,1.0,2018-04-28 08:28:44
34150,,0.0,2018-04-28 08:28:47
34151,,1.0,2018-04-28 08:28:57
34152,,0.0,2018-04-28 08:28:59
34153,ennn。,1.0,2018-04-28 08:29:00
34154,,1.0,2018-04-28 08:29:10
34155,蒋婕,1.0,2018-04-28 08:29:14
34156,哈哈哈,1.0,2018-04-28 08:29:17
34157,,0.0,2018-04-28 08:29:20
34158,,1.0,2018-04-28 08:29:23
34159,嗯。。。,1.0,2018-04-28 08:29:29
34160,,1.0,2018-04-28 08:29:36
34161,,1.0,2018-04-28 08:29:46
34162,,1.0,2018-04-28 08:29:49
34163,,0.0,2018-04-28 08:29:53
34164,  一个喜欢运动，内向的男孩。,0.0,2018-04-28 08:29:59
34165,,1.0,2018-04-28 08:30:02
34166,,1.0,2018-04-28 08:30:06
34167,,1.0,2018-04-28 08:30:07
34168,,1.0,2018-04-28 08:30:11
34169,,1.0,2018-04-28 08:30:14
34170,数学三班,1.0,2018-04-28 08:30:18
34171,,0.0,2018-04-28 08:30:18
34172,活波开朗,1.0,2018-04-28 08:30:22
34173,,1.0,2018-04-28 08:30:29
34175,。。。,1.0,2018-04-28 08:30:39
34176,上课,0.0,2018-04-28 08:30:41
34177,,0.0,2018-04-28 08:30:42
34178,,1.0,2018-04-28 08:30:47
34179,数学专业,1.0,2018-04-28 08:30:48
34182,上课,1.0,2018-04-28 08:30:56
34183,,1.0,2018-04-28 08:30:59
34184,,1.0,2018-04-28 08:31:04
34185,,1.0,2018-04-28 08:31:06
34186,上课,1.0,2018-04-28 08:31:08
34187,,1.0,2018-04-28 08:31:10
34188,,1.0,2018-04-28 08:31:14
34189,,0.0,2018-04-28 08:31:21
34190,,1.0,2018-04-28 08:31:21
34191,,1.0,2018-04-28 08:31:25
34192,,1.0,2018-04-28 08:31:30
34193,,0.0,2018-04-28 08:31:50
34194,上课,1.0,2018-04-28 08:31:50
34195,,1.0,2018-04-28 08:31:53
34196,湖科大数院学生,1.0,2018-04-28 08:31:58
34197,,1.0,2018-04-28 08:32:13
34198,哦哦哦,0.0,2018-04-28 08:32:15
34199,,1.0,2018-04-28 08:32:18
34200,,1.0,2018-04-28 08:32:30
34201,李易峰的女人,1.0,2018-04-28 08:32:31
34202,,1.0,2018-04-28 08:32:34
34203,  阳光，青春，喜欢运动，爱生活，更爱自己。,1.0,2018-04-28 08:32:37
34204,,1.0,2018-04-28 08:32:38
34205,,1.0,2018-04-28 08:32:45
34206,,1.0,2018-04-28 08:32:56
34207,啦啦啦,1.0,2018-04-28 08:32:56
34208,,1.0,2018-04-28 08:33:05
34209,,1.0,2018-04-28 08:33:08
34210,,1.0,2018-04-28 08:33:10
34211,。。,1.0,2018-04-28 08:33:17
34212,,1.0,2018-04-28 08:33:25
34213,,1.0,2018-04-28 08:33:30
34214,数学与计算科学学院学生,1.0,2018-04-28 08:33:33
34215,,1.0,2018-04-28 08:33:43
